Age,Nutrients,Animal,Exp,Animal ID,t h a1,t h t1,t h t2,t h i,t h tm,h h a1,h h t1,h h t2,h h i,h h tm,t bwm a1,t bwm t1,t bwm t2,t bwm i,t bwm tm,h bwm a1,h bwm t1,h bwm t2,h bwm i,h bwm tm,pm a1,pm t1,pm t2,pm i,pm tm,g a1,g t1,g t2,g i,g tm
5,DR,7,CMFLIM10,CMFLIM10 Animal7 DR Day5,0.72044808,0.589741,2.749863,5316.079295,1.193607253,0.602312401,0.627627,3.280425,3176.174497,1.682611867,0.597098981,0.611494,3.066839,6262.433393,1.600755002,0.75130466,0.686936,3.273419,3295.311407,1.330182269,0.694667819,0.639401,2.926126,5265.004617,1.337611732,0.628201444,0.552401,2.533244,4634.186623,1.288875567
5,AL,7,CMFLIM10,CMFLIM10 Animal7 AL Day5,0.734921757,0.535666,2.980543,5410.622711,1.1837497,0.671530038,0.52406,2.940669,6600,1.317843466,0.722287945,0.63749,2.731151,5143.861293,1.218924899,0.767730946,0.534014,2.804194,9138.325991,1.061306561,0.736492644,0.538086,2.60432,8927.710843,1.082553858,#N/A,#N/A,#N/A,#N/A,#N/A
5,DR,2,CMFLIM10,CMFLIM10 Animal2 DR Day5,0.732362275,0.33889,2.765879,7658.835546,0.988443815,0.702791549,0.468023,2.624345,17197.83198,1.108900121,0.77181187,0.614999,3.127906,5575,1.188414549,0.731677946,0.566566,2.469486,14000,1.077161403,0.705345441,0.608703,2.616422,17041.96933,1.200286557,#N/A,#N/A,#N/A,#N/A,#N/A
3,DR,9,CMFLIM10,CMFLIM10 Animal9 DR Day3,0.572105553,0.778969,4.270568,9912.915851,2.273004823,0.567174881,0.625026,3.377119,11599.26471,1.81620098,0.705327801,0.589491,2.84514,4880.147511,1.254168051,0.725819893,0.559562,2.848789,5218.905473,1.187222504,0.735767077,0.622854,2.84769,8136.81592,1.210728919,#N/A,#N/A,#N/A,#N/A,#N/A
3,DR,10,CMFLIM14,CMFLIM14 Animal10 DR Day3,0.546819968,0.79829,3.519029,5273.022049,2.031274587,0.645680193,0.650788,2.910942,9250.262513,1.451605329,0.711366003,0.772599,3.497625,4396.622313,1.559134146,0.695897274,0.594413,2.780602,11850.05118,1.259239034,0.713690314,0.613723,2.503095,17577.16702,1.154668504,#N/A,#N/A,#N/A,#N/A,#N/A
3,DR,7,CMFLIM12,CMFLIM12 Animal7 DR Day3,0.561840932,0.674786,3.343241,8920.718816,1.843993756,0.611447058,0.641697,2.937379,16614.38475,1.533690995,0.79349146,0.553733,2.779966,6828.416912,1.013469127,0.734335014,0.559946,2.576674,6585.946574,1.095720016,0.717594547,0.564137,2.442124,11586.99187,1.094490769,0.632826484,0.589288,2.782729,5433.038185,1.394661444
3,AL,8,CMFLIM10,CMFLIM10 Animal8 AL Day3,0.610264491,0.664757,3.401288,9367.534456,1.731280302,0.707824725,0.623128,2.688047,4433.062331,1.226446277,0.784515192,0.600864,3.002843,6298.525799,1.118453984,0.722673448,0.580128,2.710958,6519.762846,1.171063737,0.680322371,0.623158,2.531452,9108.352144,1.233196901,0.667584215,0.556902,2.86241,6245.243129,1.323289252
3,DR,4,CMFLIM14,CMFLIM14 Animal4 DR Day3,0.595654946,0.784625,3.10812,5996.178344,1.724118711,0.719767622,0.527523,2.632864,13927.23005,1.117507715,0.750202664,0.538498,2.768816,16796.918,1.095625495,0.710198984,0.621475,2.750833,4522.818255,1.238565112,0.719924857,0.621832,2.644879,8682.98109,1.188437178,0.744760301,0.523792,2.610064,12463.55877,1.056291437
3,AL,9,CMFLIM14,CMFLIM14 Animal9 AL Day3,0.627844632,0.718415,3.416215,9056.910569,1.722415752,0.657657764,0.613933,3.11003,5267.737617,1.468452428,0.752839993,0.596644,2.941033,3957.089552,1.176083202,0.769202867,0.63045,2.954205,6578.152753,1.166765992,0.73466689,0.566587,2.6306,10585.56548,1.114237988,#N/A,#N/A,#N/A,#N/A,#N/A
3,DR,5,CMFLIM10,CMFLIM10 Animal5 DR Day3,0.575803909,0.717599,2.997319,10979.61783,1.684647313,0.596031421,0.650243,2.784845,10647.59959,1.512555137,0.788825282,0.661397,3.312434,3460.183767,1.221228991,0.758500234,0.679733,2.951257,4523.702032,1.228305514,0.759511289,0.532408,2.477634,6371.323529,1.000212893,0.673896582,0.557041,2.845307,5031.476998,1.303252364
3,DR,1,CMFLIM10,CMFLIM10 Animal1 DR Day3,0.673563047,0.77368,3.473142,9581.570997,1.65488415,0.639795184,0.544119,2.655368,12709.33113,1.304601058,0.687550138,0.764887,3.188285,3346.447446,1.522077371,0.623280191,0.511213,2.444247,6454.225352,1.239425199,0.668020796,0.618715,2.416298,10073.46723,1.215475173,0.642100285,0.559625,2.848655,5384.379786,1.378868185
3,DR,8,CMFLIM14,CMFLIM14 Animal8 DR Day3,0.653782885,0.7301,3.337767,5784.627702,1.632918946,0.614276051,0.748962,4.266919,8220.315717,2.105922266,#N/A,#N/A,#N/A,#N/A,#N/A,0.726428636,0.587123,2.891938,5679.810726,1.217654383,0.744227543,0.589833,2.74217,10200.61256,1.140341523,0.722876318,0.591518,2.585969,3521.126761,1.144227605
3,DR,2,CMFLIM12,CMFLIM12 Animal2 DR Day3,0.649127872,0.70895,3.335212,15036.20352,1.630432137,0.644101761,0.581255,2.781551,9210.191083,1.364336472,0.709010989,0.689813,3.028745,7761.066159,1.370416509,0.769648938,0.689276,2.998998,5451.54185,1.221322916,0.738317425,0.551239,2.388319,7293.685756,1.031970825,0.704442334,0.641258,2.941378,4245.970149,1.321076099
3,DR,5,CMFLIM12,CMFLIM12 Animal5 DR Day3,0.595547344,0.663229,2.957088,7642.038217,1.590986365,0.65228426,0.639343,3.328676,16854.8495,1.574466414,0.69080349,0.571734,2.332145,3026.779422,1.116046937,0.753429899,0.656943,2.991812,6525.025536,1.232651885,0.672997461,0.677817,2.715278,14988.80336,1.34407192,0.637731412,0.695549,2.882641,3577.540107,1.487863731
3,DR,9,CMFLIM14,CMFLIM14 Animal9 DR Day3,0.606866556,0.721504,2.916477,4634.431456,1.584421295,0.68681129,0.739,3.296907,6680.799515,1.540107594,0.650237015,0.669535,3.345213,4345.733688,1.605388124,0.738012956,0.682922,3.08922,2622.356495,1.3133409,0.671972501,0.803651,3.164535,6936.777702,1.578085874,0.672054572,0.604461,2.784818,5272.357724,1.31949911
3,AL,2,CMFLIM12,CMFLIM12 Animal2 AL Day3,0.630348784,0.694744,3.099957,7044.94382,1.58383391,#N/A,#N/A,#N/A,#N/A,#N/A,0.742363888,0.648579,2.985673,5448.402948,1.250698812,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.671225988,0.59296,2.999815,13847.53902,1.384271375
3,AL,1,CMFLIM12,CMFLIM12 Animal1 AL Day3,0.697173785,0.707537,3.530925,12464.22893,1.562532902,0.700542048,0.5424,2.851381,17044.22604,1.233842721,0.727615443,0.584248,2.786934,6489.837398,1.18422565,0.758715215,0.556923,2.802336,17350.38932,1.098706993,0.745564028,0.593635,2.685527,17946.99647,1.125887574,0.690863602,0.712958,3.16639,6077.030812,1.471403131
3,AL,10,CMFLIM14,CMFLIM14 Animal10 AL Day3,0.647522899,0.647453,3.162374,12771.70237,1.533905063,0.657640682,0.670198,3.08762,5851.303735,1.497824947,0.756656878,0.673101,2.983444,10961.27843,1.235307079,0.730769473,0.589581,2.82971,2949.334698,1.192692111,0.69570288,0.58972,2.666485,5432.702419,1.221673608,#N/A,#N/A,#N/A,#N/A,#N/A
3,DR,10,CMFLIM10,CMFLIM10 Animal10 DR Day3,0.640523355,0.702398,3.0048,6822.164948,1.530057746,0.623959347,0.621639,2.748391,11384.15366,1.421384211,0.709045102,0.69228,3.127256,3605.720123,1.400748194,0.772304916,0.549962,2.534655,9245.814978,1.001866839,0.738685087,0.536556,2.347028,10848.57143,1.009659333,0.703949139,0.567112,2.755793,5926.925239,1.215072895
3,DR,1,CMFLIM12,CMFLIM12 Animal1 DR Day3,0.664549018,0.672595,3.192768,5588.414634,1.517989508,0.680150004,0.542963,2.936398,5228.195938,1.308503175,0.716557244,0.594646,2.608981,5848.017621,1.165594664,0.735932448,0.649456,2.818148,7387.261146,1.222137187,0.682225209,0.606779,2.446547,6910.883281,1.191410892,0.676701653,0.559209,2.759184,3909.090909,1.270457281
3,AL,9,CMFLIM12,CMFLIM12 Animal9 AL Day3,0.669777974,0.692082,3.189998,10312.91391,1.516948882,0.661538221,0.638938,3.470928,4728.531856,1.597458374,0.736639465,0.660402,2.957956,4925.078864,1.265487051,0.738389504,0.60966,2.715029,8087.289433,1.160446628,0.686541568,0.600697,2.567627,7390.752033,1.217247794,#N/A,#N/A,#N/A,#N/A,#N/A
3,DR,7,CMFLIM10,CMFLIM10 Animal7 DR Day3,0.637593422,0.627063,3.056244,10054.5302,1.507414174,0.653381958,0.542572,2.789678,8515.006002,1.321459482,0.68672882,0.605054,2.698679,3880.536913,1.260926374,0.758920834,0.623354,2.629276,6844.193818,1.106940003,0.681733608,0.591708,2.427623,10068.29897,1.176018043,#N/A,#N/A,#N/A,#N/A,#N/A
3,DR,4,CMFLIM10,CMFLIM10 Animal4 DR Day3,0.621871377,0.608535,2.976579,9512.84585,1.503960217,0.708225638,0.531156,2.71418,10363.14363,1.168106435,0.762996294,0.657844,2.815688,4440.566038,1.169261025,0.746641766,0.645712,2.675254,5177.929855,1.159913177,0.718393527,0.560965,2.308559,9940.639269,1.053098783,0.724119738,0.592218,2.806594,3936.7494,1.203120631
3,DR,2,CMFLIM14,CMFLIM14 Animal2 DR Day3,0.615264687,0.601168,2.941862,8304.812834,1.501715639,0.699155827,0.571796,2.908312,8301.321586,1.274723224,0.724385091,0.653682,2.748055,6037.658228,1.230922424,0.746217348,0.65269,2.788681,6139.867841,1.194767461,0.744171596,0.588683,2.493596,6935.849057,1.076013853,0.663214344,0.656678,2.979311,15567.54772,1.438907479
3,DR,1,CMFLIM14,CMFLIM14 Animal1 DR Day3,0.671984435,0.691094,3.126191,8908.957416,1.489843718,0.68462289,0.529703,2.854229,7709.170306,1.262805292,0.740748981,0.63441,2.913059,4103.286385,1.225152075,0.724677634,0.707805,2.888444,4471.598415,1.308183689,0.588575419,0.609035,2.335363,8134.774067,1.319288774,0.706546136,0.623738,2.677459,7937.5,1.226410363
3,DR,6,CMFLIM12,CMFLIM12 Animal6 DR Day3,0.640716298,0.619611,3.038415,12686.9258,1.488647856,0.618242422,0.662959,3.235639,17668.8687,1.645099086,0.748111475,0.635025,2.680202,12275.04303,1.150181618,0.726522625,0.693445,2.813061,10425.58923,1.27311202,0.737984103,0.666213,2.626992,17440.28777,1.179968269,0.676733363,0.546862,2.769849,8706.411699,1.265479532
3,AL,8,CMFLIM12,CMFLIM12 Animal8 AL Day3,0.652885929,0.659215,3.039103,10531.93833,1.485307612,0.662769807,0.580463,3.118174,13567.56757,1.43625577,0.719969942,0.589499,2.783308,4051.150895,1.203831462,0.745771165,0.558102,2.657616,14158.52682,1.091858998,0.704703216,0.592066,2.612111,14768.16609,1.188578792,0.662912497,0.582191,2.854378,10620.68966,1.348116842
3,DR,3,CMFLIM10,CMFLIM10 Animal3 DR Day3,0.654710665,0.643441,3.079418,8262.839879,1.484557878,0.723975962,0.499352,2.802985,5140.21164,1.135210083,0.681507517,0.633992,2.607464,5222.993827,1.262527997,0.755567254,0.591514,2.537851,6723.583461,1.067262498,0.704992144,0.582774,2.382981,6705.284553,1.113849207,0.761170393,0.584882,2.889183,1897.40699,1.135217302
3,AL,3,CMFLIM14,CMFLIM14 Animal3 AL Day3,0.625105457,0.595787,2.962998,7221.544715,1.483241486,0.668134375,0.564337,3.053212,3627.85114,1.390309057,0.738082061,0.572824,2.839844,3983.739837,1.166597206,0.723504608,0.61152,2.78153,3019.215372,1.211517766,0.669558777,0.498393,2.745938,3296.996663,1.241074519,0.679213163,0.672876,2.763514,2085.90604,1.343525151
3,AL,8,CMFLIM14,CMFLIM14 Animal8 AL Day3,0.678902774,0.627698,3.187377,14047.50594,1.449603826,0.64184951,0.57302,2.953211,3856.236786,1.425486573,0.741290175,0.595175,2.85506,6131.438721,1.179829453,0.746167207,0.689729,3.113826,6143.763214,1.305044312,0.714608451,0.546809,2.508492,6985.611511,1.10665675,0.673552437,0.707361,3.012604,6154.037886,1.459901959
3,AL,9,CMFLIM10,CMFLIM10 Animal9 AL Day3,0.631115789,0.549041,2.977254,4801.383399,1.444770437,0.656267582,0.534456,2.771804,3851.677852,1.303505038,0.610830746,0.582718,2.879534,3132.624113,1.476568169,0.666697472,0.646054,2.895456,6728.294178,1.395785373,0.586294553,0.626559,2.751879,10452.87356,1.505815461,#N/A,#N/A,#N/A,#N/A,#N/A
3,AL,6,CMFLIM10,CMFLIM10 Animal6 AL Day3,0.691430742,0.631662,3.258135,7192.36417,1.442110825,0.6145185,0.530906,2.856856,11261.27527,1.427516695,0.720633057,0.570041,2.58307,4608.495394,1.132414758,0.766182773,0.54952,2.765624,9375.494071,1.067683292,0.686791655,0.63935,2.611419,12790.19908,1.257018468,0.744290611,0.605846,3.042366,3573.995772,1.22888704
3,AL,2,CMFLIM14,CMFLIM14 Animal2 AL Day3,0.647655972,0.579429,3.025813,5534.676664,1.441397793,0.713829156,0.570643,2.894895,3467.924528,1.235776157,0.732098769,0.638377,2.722987,6304.416404,1.196846585,0.767954889,0.577726,2.715888,3013.117284,1.073876039,0.703763767,0.615418,2.688114,3398.943197,1.229425655,0.737485701,0.602676,2.698797,3216.027875,1.152937735
3,DR,10,CMFLIM12,CMFLIM12 Animal10 DR Day3,0.65829061,0.624963,2.979263,8523.715415,1.429449417,0.676655694,0.602642,2.902409,9728.658537,1.346258565,0.685709063,0.619569,2.753119,3826.589595,1.290124429,0.733068673,0.61262,2.859485,4800.684346,1.212378656,0.691168884,0.604048,2.519656,5739.222615,1.195647356,0.734185563,0.612756,2.813278,5897.746967,1.197686517
3,AL,7,CMFLIM14,CMFLIM14 Animal7 AL Day3,0.669671837,0.616072,3.07243,4245.594714,1.427476226,0.682605177,0.522756,2.720729,3653.524492,1.220381251,0.744814259,0.580518,2.935598,4333.333333,1.181500835,0.720859867,0.582368,2.594811,4807.142857,1.144121607,0.701044341,0.559116,2.566596,6139.921722,1.159263506,0.622895351,0.983689,3.521801,5845.92145,1.940822835
3,AL,6,CMFLIM12,CMFLIM12 Animal6 AL Day3,0.628058542,0.554641,2.851745,10519.82379,1.409029211,0.656187513,0.624883,3.173909,13005.92885,1.501269968,0.762114998,0.592012,2.868009,3905.50414,1.133437551,0.746374103,0.72389,3.330329,10118.42105,1.384950429,0.726962599,0.598745,2.76212,8376.135425,1.189427287,0.741753737,0.5211,2.915528,8939.577039,1.139452083
3,DR,2,CMFLIM10,CMFLIM10 Animal2 DR Day3,0.638124738,0.614655,2.803657,5395.577396,1.406800672,0.596964904,0.577381,2.854632,4635.829662,1.495193075,0.712068352,0.646199,2.857046,3468.773514,1.28277182,0.670311735,0.612466,2.624357,2831.518258,1.275762853,0.676506083,0.660544,2.541943,6791.606368,1.269165132,0.725075745,0.635184,3.008657,5093.181818,1.287709296
3,AL,6,CMFLIM14,CMFLIM14 Animal6 AL Day3,0.672054154,0.602115,3.000589,3642.746914,1.388684585,0.702311995,0.575952,2.878363,5203.217612,1.261352137,0.765843754,0.602825,2.923641,3430.313589,1.146258562,0.768081918,0.577551,2.863131,7354.471545,1.10761833,0.690736568,0.637543,2.644871,10250.36179,1.258336146,#N/A,#N/A,#N/A,#N/A,#N/A
3,AL,5,CMFLIM12,CMFLIM12 Animal5 AL Day3,0.6944883,0.609283,3.14493,10610.7507,1.383952826,0.684075162,0.600425,3.182618,14952.64317,1.416203905,0.717599664,0.603198,2.862136,8661.585366,1.24112285,0.743544751,0.6038,2.784596,13980.5258,1.163076581,0.692067113,0.60998,2.593591,16045.00978,1.220799062,0.643999094,0.761482,3.112166,3145.374449,1.598327634
3,AL,7,CMFLIM12,CMFLIM12 Animal7 AL Day3,0.692324685,0.642447,3.007418,11287.30306,1.370090197,0.665731191,0.609044,3.112039,6285.357737,1.445717158,0.748355909,0.577731,2.776814,7136.300417,1.131117243,0.783315992,0.529791,2.704881,10023.62205,1.001098219,0.72791989,0.533908,2.57795,8254.299754,1.090051172,0.692380288,0.630031,3.199329,11863.98872,1.420397711
3,AL,2,CMFLIM10,CMFLIM10 Animal2 AL Day3,0.69159865,0.607343,3.063544,9454.545455,1.364838704,0.65518445,0.625792,3.238727,7128.702758,1.526772619,0.760584287,0.537799,2.749069,4494.949495,1.067211784,0.772635787,0.585873,2.945548,8514.001807,1.122378649,0.734319499,0.588169,2.668811,8677.376171,1.140955009,0.759777156,0.607421,2.881943,5166.865316,1.153813144
3,AL,7,CMFLIM10,CMFLIM10 Animal7 AL Day3,0.652457115,0.559103,2.817016,4067.226891,1.343824598,0.676637198,0.613728,2.975833,5067.253803,1.377544891,0.737828072,0.597426,2.654209,3216.494845,1.136656765,0.699116961,0.560624,2.451106,8573.825503,1.129437969,0.664558285,0.613698,2.525245,9010.626993,1.254910604,#N/A,#N/A,#N/A,#N/A,#N/A
3,DR,9,CMFLIM12,CMFLIM12 Animal9 DR Day3,0.668928541,0.555397,2.93346,6334.140436,1.342705787,0.716665225,0.518358,2.680793,13350.94637,1.131051034,0.722049527,0.518102,2.391942,4572.10852,1.038936714,0.730707981,0.558004,2.643339,14640.54726,1.119568072,0.665188708,0.630161,2.462573,15835.00717,1.243673229,0.725547972,0.770751,3.475666,7944.572748,1.513120407
3,DR,4,CMFLIM12,CMFLIM12 Animal4 DR Day3,0.652745288,0.553487,2.776091,17577.33538,1.325296712,0.735843026,0.523997,3.158051,10958.14978,1.219800734,0.719946855,0.599165,2.810318,5574.083909,1.218405352,0.74931072,0.580858,2.585541,13347.42647,1.083410538,0.688625805,0.560974,2.392051,16607.01009,1.131124127,0.709998127,0.557686,2.755865,14577.06093,1.195162027
3,AL,4,CMFLIM14,CMFLIM14 Animal4 AL Day3,0.658528535,0.513771,2.875666,12004.48029,1.320290746,0.677712442,0.515119,2.777494,5097.854526,1.244254314,0.73818107,0.603658,2.973052,7579.268293,1.224010202,0.767208935,0.673244,3.096599,4706.650831,1.237379391,0.721515214,0.576931,2.77431,5420.774648,1.188867621,0.721650291,0.650607,2.702972,4912.374582,1.221882201
3,DR,3,CMFLIM14,CMFLIM14 Animal3 DR Day3,0.689200924,0.605361,2.866221,7921.071177,1.308034199,0.65121645,0.581632,2.881923,5614.415675,1.383935661,0.776832592,0.580782,2.785021,106.1680758,1.072696304,0.730023485,0.642363,2.644174,3725.714286,1.182804957,0.66089942,0.570874,2.346812,6881.109643,1.173095606,0.642813927,0.606351,2.748122,123.9067055,1.371361773
3,AL,3,CMFLIM12,CMFLIM12 Animal3 AL Day3,0.705358593,0.556695,3.076004,11955.44239,1.298987748,0.709641604,0.570656,2.977125,7967.625899,1.269394479,0.758313584,0.64259,2.994757,7128.861789,1.211076812,0.752275187,0.568738,2.684392,9762.886598,1.092837992,0.7075303,0.579126,2.630308,7638.255034,1.179034584,0.717550766,0.698209,2.861525,10677.07083,1.309235947
3,DR,6,CMFLIM10,CMFLIM10 Animal6 DR Day3,0.679123952,0.587517,2.774356,10722.19148,1.289221256,0.725209379,0.493028,2.690861,8197.530864,1.096971895,0.725354795,0.601778,2.620021,5398.016119,1.156078762,0.753695281,0.578935,2.799292,6171.745152,1.125819407,0.668268355,0.622322,2.477859,8119.745223,1.237862341,0.76105716,0.553745,2.797775,7326.29108,1.089939901
3,AL,5,CMFLIM14,CMFLIM14 Animal5 AL Day3,0.663148686,0.568122,2.699309,7886.524823,1.286015141,0.673530206,0.54025,2.721202,12373.24841,1.25226495,0.763046794,0.621357,3.028681,5467.451953,1.19178014,0.723896963,0.642911,2.797854,15806.20884,1.237897307,0.723339538,0.570449,2.595944,13132.07547,1.130823382,0.643340202,0.748926,3.327834,1351.626016,1.668718806
3,AL,3,CMFLIM10,CMFLIM10 Animal3 AL Day3,0.709059401,0.568248,3.015563,4590.062112,1.280271292,0.675478572,0.585129,3.242675,6188.453159,1.447559623,0.737091918,0.553752,2.798669,3155.058043,1.143958823,0.767928093,0.559392,2.725805,8383.259912,1.062155596,0.681582814,0.576662,2.499955,6804.597701,1.189071545,0.719423421,0.578017,2.774319,6786.189684,1.194247902
3,DR,7,CMFLIM14,CMFLIM14 Animal7 DR Day3,0.714075389,0.587793,2.979939,3525.204789,1.271766415,0.65703414,0.531754,2.760522,6267.870579,1.296145334,0.746638499,0.677,3.024459,4691.489362,1.271755736,0.743136795,0.739833,2.989283,3910.094637,1.317633936,0.663788408,0.648887,2.877654,4714.141922,1.398224301,0.683565414,0.518174,2.670866,4546.255507,1.199360202
3,AL,4,CMFLIM10,CMFLIM10 Animal4 AL Day3,0.718278881,0.570611,3.012947,7791.540785,1.258668631,0.691301682,0.547266,3.064694,7308.943089,1.324391789,0.709601317,0.502358,2.591626,3864.673087,1.109078676,0.761764103,0.53998,2.646209,9179.123711,1.041759355,0.730176727,0.530584,2.609957,9427.205101,1.091647229,#N/A,#N/A,#N/A,#N/A,#N/A
3,AL,4,CMFLIM12,CMFLIM12 Animal4 AL Day3,0.69868715,0.521573,2.936885,6684.371808,1.249337542,0.66580694,0.521378,2.906626,16328.23366,1.318511328,0.759747497,0.5317,2.626091,5792.61745,1.03488268,0.769492932,0.492104,2.632223,11340.92527,0.985416556,0.713621624,0.572736,2.500668,17966.55518,1.124854035,0.74518244,0.632858,2.903729,6790.243902,1.211515807
3,DR,3,CMFLIM12,CMFLIM12 Animal3 DR Day3,0.725442704,0.581601,2.944636,16845.00649,1.2303895,0.650161895,0.644941,3.31588,6702.12766,1.579337238,0.716062948,0.577801,2.620068,5680.579216,1.157676271,0.735212924,0.697309,3.017204,5075.566751,1.311587214,0.605040892,0.532571,2.118504,11507.54717,1.158949683,0.693535181,0.547932,2.631089,4022.026432,1.186346333
3,DR,8,CMFLIM12,CMFLIM12 Animal8 DR Day3,0.719215134,0.575358,2.899463,6609.030837,1.227931511,0.681180753,0.550992,2.921298,9542.012927,1.306691174,0.733921326,0.512583,2.415429,3755.154639,1.018889741,0.781101948,0.585249,2.796404,8421.744325,1.069266522,0.712342921,0.514408,2.282414,13321.42857,1.022987442,0.678955718,0.785711,3.561993,8330.396476,1.677020461
3,DR,8,CMFLIM10,CMFLIM10 Animal8 DR Day3,0.702950018,0.534396,2.724844,17624.60568,1.185068539,0.710151691,0.596889,3.119441,7902.349486,1.328046432,0.681613053,0.564774,2.550394,8533.962264,1.19696949,0.756961343,0.691052,3.178755,4114.661654,1.295659996,0.701812228,0.688133,2.895319,7486.079759,1.346288876,0.732765338,0.586446,2.964958,3949.964764,1.22206685
3,AL,1,CMFLIM14,CMFLIM14 Animal1 AL Day3,0.70458992,0.518077,2.746429,9161.977835,1.176354643,0.706594266,0.589636,3.267009,1691.876751,1.37519259,0.769211413,0.487773,2.357121,5439.02439,0.919197184,0.726673368,0.601412,2.853793,3515.595162,1.217047713,0.683909714,0.594655,2.710147,3607.471853,1.263341471,0.642024049,0.781794,3.158342,4686.046512,1.63254103
3,DR,6,CMFLIM14,CMFLIM14 Animal6 DR Day3,0.713714964,0.509053,2.776921,6166.852058,1.158309672,0.664310589,0.633751,2.997918,7780.388151,1.427376828,0.702373952,0.632797,2.72355,3234.200743,1.255059553,0.707979584,0.663674,2.738866,5079.702444,1.269672431,0.64488521,0.570184,2.284357,8450.180072,1.178912185,0.650609702,0.596543,2.796591,6680.100756,1.365218426
3,AL,5,CMFLIM10,CMFLIM10 Animal5 AL Day3,0.742347397,0.527844,2.921502,8082.56351,1.144576214,0.712600124,0.513237,2.896699,10875,1.198243683,0.763870181,0.552346,2.602294,5994.715984,1.03639985,0.750528152,0.571879,2.726907,8839.772727,1.109497818,0.728524196,0.548151,2.51463,12853.73134,1.082002468,0.726417227,0.584988,2.653169,4581.728123,1.150806693
3,AL,1,CMFLIM10,CMFLIM10 Animal1 AL Day3,0.704976926,0.463264,2.693051,9813.169985,1.121102615,0.656287452,0.578036,2.972556,13437.79343,1.40106257,0.684479824,0.579035,2.786659,5214.025501,1.275584913,0.707582047,0.626643,2.920844,6135.029354,1.29750856,0.5880533,0.60437,2.679276,9212.555066,1.45912068,0.64452851,0.814747,3.064075,5536.469345,1.614318976
3,DR,5,CMFLIM14,CMFLIM14 Animal5 DR Day3,0.722816167,0.218021,2.444894,11563.87665,0.835274194,0.737708159,0.500701,2.536865,8718.364198,1.034770204,0.701648137,0.65993,3.005765,5523.345305,1.359814243,0.764898666,0.662819,2.802558,5981.939799,1.165874493,0.693171823,0.589182,2.393152,10800.66079,1.142690826,0.740122351,0.540281,2.736311,6047.957371,1.110980114
1,DR,3,CMFLIM14,CMFLIM14 Animal3 DR Day1,#N/A,#N/A,#N/A,#N/A,#N/A,0.669686442,0.651381,3.442195,12627.7533,1.573224702,0.736416554,0.678181,3.068493,4139.753086,1.308227674,0.749022613,0.642758,3.198192,5862.204724,1.284114148,0.754363756,0.667686,3.137816,6297.513321,1.274439455,0.713249849,0.615687,2.993547,3018.041237,1.297538714
1,DR,2,CMFLIM12,CMFLIM12 Animal2 DR Day1,#N/A,#N/A,#N/A,#N/A,#N/A,0.650509563,0.528061,2.915207,3623.100304,1.362345699,#N/A,#N/A,#N/A,#N/A,#N/A,0.727643827,0.703273,2.839517,2418.794688,1.28509224,0.63159648,0.630276,2.449081,5268.722467,1.300330164,#N/A,#N/A,#N/A,#N/A,#N/A
1,AL,5,CMFLIM12,CMFLIM12 Animal5 AL Day1,0.644449295,0.685357,3.230237,13454.01174,1.590190878,0.638471627,0.573639,3.205398,10477.0017,1.525094549,0.712523513,0.540074,2.776554,6773.712737,1.183009414,0.717082769,0.540627,2.654217,6855.561147,1.13859803,0.713549911,0.636145,2.856321,11647.65101,1.272114613,0.629125545,0.642768,2.965773,4673.740053,1.504311213
1,DR,6,CMFLIM14,CMFLIM14 Animal6 DR Day1,0.621629124,0.729795,2.969205,4070.028011,1.577122523,0.62697501,0.742551,3.12008,16374.60568,1.629428731,0.778045204,0.544227,2.51192,5057.647963,0.980965898,0.745550205,0.575148,2.618409,10705.53396,1.095055343,0.749535241,0.558004,2.472919,15457.99458,1.037622724,0.72457004,0.613783,3.106187,4188.903567,1.300265734
1,AL,4,CMFLIM14,CMFLIM14 Animal4 AL Day1,0.654530085,0.67212,3.275133,5046.255507,1.57138268,0.637047036,0.559771,2.925272,9250.614251,1.418336599,0.751101484,0.579079,2.817397,4431.005111,1.136193029,0.760482997,0.56091,2.766881,7362.931642,1.089277563,0.704540424,0.590425,2.585626,17065.74394,1.179926241,#N/A,#N/A,#N/A,#N/A,#N/A
1,DR,4,CMFLIM14,CMFLIM14 Animal4 DR Day1,0.616989228,0.659067,3.038476,15788.61789,1.570406278,#N/A,#N/A,#N/A,#N/A,#N/A,0.666085713,0.642637,2.771855,10469.04025,1.35361331,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
1,AL,9,CMFLIM10,CMFLIM10 Animal9 AL Day1,0.65017085,0.624372,3.295557,16337.68016,1.558830378,0.631659417,0.577183,2.981262,12569.38326,1.46270286,0.704122638,0.59476,3.016452,9495.302013,1.311283841,0.763791076,0.660272,3.340992,11136.84757,1.293481987,0.692863934,0.587222,2.696234,14546.66667,1.234975649,0.737815855,0.54961,3.052633,4801.980198,1.205862945
